"src_id","user_id","account_id","platform_id","account_name","ads_id","ads_name","created_date","start_date","modified_date","end_date","campaign_id","campaign_name","currency_id","spent_amount","reach","impressions","frequency","cpm","link_clicks","ctr","post_comments","post_reactions","post_shares","video_views","six_sec_video_view","full_video_view","est_ad_recall_lift","est_ad_recall_lift_rate","active_view_measurability","landing_page_clicks","paid_comments","paid_likes","paid_shares"
"TIKTOK.1772485480126466.2023-08-14 00:00:00","","6998489864203157505","TIKTOK","","1772485480126466","03_Recenze","","2023-08-14","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1772485463167010.2023-07-30 00:00:00","","6998489864203157505","TIKTOK","","1772485463167010","01_Co u nás musíš vyzkoušet","","2023-07-30","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","16.880","38858","45204","1.160","0.370","","0.000","","","","42983","10367","4302","","","","","2","167","2"
"TIKTOK.1772485480126466.2023-07-26 00:00:00","","6998489864203157505","TIKTOK","","1772485480126466","03_Recenze","","2023-07-26","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","14.650","26570","31288","1.180","0.470","","0.000","","","","29675","9651","534","","","","","24","266","3"
"TIKTOK.1772485463167010.2023-08-03 00:00:00","","6998489864203157505","TIKTOK","","1772485463167010","01_Co u nás musíš vyzkoušet","","2023-08-03","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1772485480126466.2023-08-17 00:00:00","","6998489864203157505","TIKTOK","","1772485480126466","03_Recenze","","2023-08-17","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1772485480126466.2023-08-16 00:00:00","","6998489864203157505","TIKTOK","","1772485480126466","03_Recenze","","2023-08-16","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1772485463167010.2023-08-04 00:00:00","","6998489864203157505","TIKTOK","","1772485463167010","01_Co u nás musíš vyzkoušet","","2023-08-04","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1772485480126466.2023-07-31 00:00:00","","6998489864203157505","TIKTOK","","1772485480126466","03_Recenze","","2023-07-31","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","7.560","13597","15712","1.160","0.480","","0.000","","","","15019","4254","320","","","","","1","106","1"
"TIKTOK.1772485480126466.2023-08-13 00:00:00","","6998489864203157505","TIKTOK","","1772485480126466","03_Recenze","","2023-08-13","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1772485480126466.2023-08-12 00:00:00","","6998489864203157505","TIKTOK","","1772485480126466","03_Recenze","","2023-08-12","","","1770113875340322","MOL CZ - TT - Video views - 06/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1761239457784833.2023-07-27 00:00:00","","6998489864203157505","TIKTOK","","1761239457784833","01_Hořčice hotdog","","2023-07-27","","","1761239457774625","MOL CZ - TT - Follows - 03/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1770411074082833.2023-08-18 00:00:00","","6998489864203157505","TIKTOK","","1770411074082833","01_MOL-MOVE-video-02","","2023-08-18","","","1769861844141105","MOL CZ - TT - Video views - MOL MOVE 05-07/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1770411074082833.2023-07-27 00:00:00","","6998489864203157505","TIKTOK","","1770411074082833","01_MOL-MOVE-video-02","","2023-07-27","","","1769861844141105","MOL CZ - TT - Video views - MOL MOVE 05-07/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"TIKTOK.1770411074082833.2023-07-25 00:00:00","","6998489864203157505","TIKTOK","","1770411074082833","01_MOL-MOVE-video-02","","2023-07-25","","","1769861844141105","MOL CZ - TT - Video views - MOL MOVE 05-07/2023","EUR","0.000","0","0","0.000","0.000","","0.000","","","","0","0","0","","","","","0","0","0"
"LINKEDIN.637442713.2023-08-16","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-16","2023-05-30","2023-08-16","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.440","","502","","26.773","2","0.398","0","","0","","","","","","","2","","3",""
"LINKEDIN.637442713.2023-08-15","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-15","2023-05-30","2023-08-15","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.220","","128","","103.281","2","1.563","0","","0","","","","","","","2","","0",""
"LINKEDIN.637442713.2023-08-16","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-16","2023-05-30","2023-08-16","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.290","","97","","137.010","1","1.031","0","","0","","","","","","","1","","0",""
"LINKEDIN.637442713.2023-08-17","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-17","2023-05-30","2023-08-17","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.890","","260","","49.577","2","0.769","0","","0","","","","","","","2","","0",""
"LINKEDIN.637442713.2023-08-20","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-20","2023-05-30","2023-08-20","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","8.140","","27","","301.481","1","3.704","0","","0","","","","","","","1","","0",""
"LINKEDIN.637442713.2023-08-18","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-18","2023-05-30","2023-08-18","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","16.860","","86","","196.047","1","1.163","0","","0","","","","","","","1","","0",""
"LINKEDIN.637442713.2023-08-22","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-22","2023-05-30","2023-08-22","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","11.043","","56","","197.196","2","3.571","0","","0","","","","","","","2","","0",""
"LINKEDIN.637442713.2023-08-16","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-16","2023-05-30","2023-08-16","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.790","","115","","119.913","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-17","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-17","2023-05-30","2023-08-17","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.050","","187","","69.786","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-20","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-20","2023-05-30","2023-08-20","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.220","","188","","38.404","8","4.255","0","","0","","","","","","","8","","1",""
"LINKEDIN.637442713.2023-08-21","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-21","2023-05-30","2023-08-21","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","13.484","","249","","54.153","1","0.402","0","","0","","","","","","","1","","1",""
"LINKEDIN.637442713.2023-08-15","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-15","2023-05-30","2023-08-15","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.330","","240","","51.375","3","1.250","0","","0","","","","","","","3","","1",""
"LINKEDIN.637442713.2023-08-19","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-19","2023-05-30","2023-08-19","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.360","","509","","14.460","3","0.589","0","","0","","","","","","","3","","2",""
"LINKEDIN.637442713.2023-08-21","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-21","2023-05-30","2023-08-21","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.664","","77","","164.468","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-21","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-21","2023-05-30","2023-08-21","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.863","","180","","71.461","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-22","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-22","2023-05-30","2023-08-22","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.178","","137","","52.394","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-20","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-20","2023-05-30","2023-08-20","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.950","","45","","176.667","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-15","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-15","2023-05-30","2023-08-15","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","12.920","","200","","64.600","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-19","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-19","2023-05-30","2023-08-19","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","9.180","","94","","97.660","1","1.064","0","","0","","","","","","","1","","0",""
"LINKEDIN.637442713.2023-08-18","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-18","2023-05-30","2023-08-18","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","15.740","","79","","199.241","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-18","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-18","2023-05-30","2023-08-18","274359543","MOL - link clicks - LI - Provozovatelé - 2023","EUR","16.110","","179","","90.000","2","1.117","0","","0","","","","","","","2","","0",""
"LINKEDIN.637442713.2023-08-22","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-22","2023-05-30","2023-08-22","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.092","","42","","168.857","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637442713.2023-08-17","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-17","2023-05-30","2023-08-17","274450093","MOL - link clicks - LI - Provozovatelé - 2023","EUR","11.310","","66","","171.364","1","1.515","0","","0","","","","","","","1","","0",""
"LINKEDIN.637442713.2023-08-19","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-08-19","2023-05-30","2023-08-19","274410783","MOL - link clicks - LI - Provozovatelé - 2023","EUR","7.100","","677","","10.487","8","1.182","0","","0","","","","","","","8","","0",""
"LINKEDIN.637296543.2023-05-27","","502412610","LINKEDIN","","637296543","","2023-05-25","2023-05-27","2023-06-08","2023-05-27","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","7.640","","155","","49.290","1","0.645","0","","0","","","","","","","1","","0",""
"LINKEDIN.636513323.2023-05-15","","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-15","2023-05-19","2023-05-15","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","15.460","","84","","184.048","3","3.571","0","","0","","","","","","","3","","0",""
"LINKEDIN.637442713.2023-06-12","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-06-12","2023-05-30","2023-06-12","227229903","MOL - link clicks - LI - Provozovatelé - 2023","EUR","9.370","","292","","32.089","4","1.370","0","","0","","","","","","","4","","0",""
"LINKEDIN.636512763.2023-05-19","","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-19","2023-05-19","2023-05-19","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","14.580","","173","","84.277","1","0.578","0","","0","","","","","","","1","","0",""
"LINKEDIN.637296543.2023-06-06","","502412610","LINKEDIN","","637296543","","2023-05-25","2023-06-06","2023-06-08","2023-06-06","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","14.920","","720","","20.722","7","0.972","0","","0","","","","","","","7","","2",""
"LINKEDIN.636512763.2023-05-17","","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-17","2023-05-19","2023-05-17","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","13.950","","341","","40.909","1","0.293","0","","0","","","","","","","1","","0",""
"LINKEDIN.634018653.2023-03-02","","502412610","LINKEDIN","","634018653","","2023-02-21","2023-03-02","2023-03-03","2023-03-02","220963693","MOL - link clicks - LI - Provozovatel Praha - 02-03/2023","EUR","16.960","","833","","20.360","9","1.080","0","","0","","","","","","","9","","2",""
"LINKEDIN.637442713.2023-06-04","","502412610","LINKEDIN","","637442713","","2023-05-30","2023-06-04","2023-05-30","2023-06-04","227229903","MOL - link clicks - LI - Provozovatelé - 2023","EUR","8.380","","45","","186.222","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.636512763.2023-05-08","","502412610","LINKEDIN","","636512763","","2023-05-05","2023-05-08","2023-05-19","2023-05-08","225663153","MOL - link clicks - LI - Provozovatel Pardubice - 05/2023","EUR","12.810","","125","","102.480","0","0.000","0","","0","","","","","","","0","","0",""
"LINKEDIN.637296543.2023-05-31","","502412610","LINKEDIN","","637296543","","2023-05-25","2023-05-31","2023-06-08","2023-05-31","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","16.190","","578","","28.010","7","1.211","0","","0","","","","","","","7","","2",""
"LINKEDIN.637027153.2023-05-23","","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-23","2023-06-01","2023-05-23","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","17.720","","101","","175.446","1","0.990","0","","1","","","","","","","1","","1",""
"LINKEDIN.637296543.2023-05-30","","502412610","LINKEDIN","","637296543","","2023-05-25","2023-05-30","2023-06-08","2023-05-30","226983983","MOL - link clicks - LI - Provozovatel Praha - 05-06/2023","EUR","15.550","","869","","17.894","5","0.575","0","","0","","","","","","","5","","0",""
"LINKEDIN.637027153.2023-06-01","","502412610","LINKEDIN","","637027153","","2023-05-18","2023-06-01","2023-06-01","2023-06-01","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","16.430","","92","","178.587","1","1.087","0","","0","","","","","","","1","","0",""
"LINKEDIN.637027153.2023-05-18","","502412610","LINKEDIN","","637027153","","2023-05-18","2023-05-18","2023-06-01","2023-05-18","226531513","MOL - link clicks - LI - Provozovatel Chebsko - 05-06/2023","EUR","2.140","","44","","48.636","1","2.273","0","","0","","","","","","","1","","0",""
"LINKEDIN.634018653.2023-02-26","","502412610","LINKEDIN","","634018653","","2023-02-21","2023-02-26","2023-03-03","2023-02-26","220963693","MOL - link clicks - LI - Provozovatel Praha - 02-03/2023","EUR","12.000","","492","","24.390","14","2.846","0","","0","","","","","","","14","","2",""
"LINKEDIN.636918943.2023-05-25","","502412610","LINKEDIN","","636918943","","2023-05-16","2023-05-25","2023-05-30","2023-05-25","226333883","MOL - link clicks - LI - Provozovatel Jindřichohradecko - 05/2023","EUR","0.210","","109","","1.927","1","0.917","0","","0","","","","","","","1","","0",""
"LINKEDIN.636513323.2023-05-14","","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-14","2023-05-19","2023-05-14","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","8.130","","56","","145.179","1","1.786","0","","0","","","","","","","1","","0",""
"LINKEDIN.636513323.2023-05-17","","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-17","2023-05-19","2023-05-17","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","13.520","","99","","136.566","1","1.010","0","","0","","","","","","","1","","0",""
"LINKEDIN.636513323.2023-05-19","","502412610","LINKEDIN","","636513323","","2023-05-05","2023-05-19","2023-05-19","2023-05-19","225664073","MOL - link clicks - LI - Provozovatel Kutná Hora - 05/2023","EUR","12.520","","102","","122.745","1","0.980","0","","0","","","","","","","1","","0",""
